id,name,rating,review_count,categories,price,address,phone,image_url,url,latitude,longitude,distance
Gu8z4KqwH3wSnk8whWEoIg,Abigail's,4.3,35,"['Cafes', 'American', 'Bars']",N/A,"2672 Broadway New York, NY 10025",+19172617333,https://s3-media4.fl.yelpcdn.com/bphoto/JdfnDZxn5sT_qsLz21G6lA/o.jpg,https://www.yelp.com/biz/abigails-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.798218,-73.968849,1696.3070233203603
1p4dUaLyzIhN5n1lJnHSgA,Bustan,4.0,642,"['Mediterranean', 'Middle Eastern']",$$,"487 Amsterdam Ave New York, NY 10024",+12125955050,https://s3-media1.fl.yelpcdn.com/bphoto/rLYVCPX2WLiHHajzeb0NfA/o.jpg,https://www.yelp.com/biz/bustan-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7859082,-73.9759551,507.72409953244943
BEYmqrP1_TC0nhnTGKkkJg,Ella Social,4.0,754,"['Tapas/Small Plates', 'Mediterranean', 'Bars']",$$,"249 Columbus Ave New York, NY 10023",+12125799929,https://s3-media3.fl.yelpcdn.com/bphoto/sOfM77z6cJ1uVhqrN2LI_w/o.jpg,https://www.yelp.com/biz/ella-social-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7769826,-73.9788067,934.2996268184265
PnGSE8JGbMZKtdHi9go7Kg,The Milling Room,4.1,627,"['New American', 'Wine Bars', 'Cocktail Bars']",$$$,"446 Columbus Ave New York, NY 10024",+12125950380,https://s3-media3.fl.yelpcdn.com/bphoto/WWqIdXP4M-0TFHpJmdYiNA/o.jpg,https://www.yelp.com/biz/the-milling-room-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7835485472543,-73.9744088718635,284.402117618004
zRXMvxUX_rOliKZPpkWi_g,Valerie,4.3,1134,"['New American', 'Cocktail Bars']",$$,"45 W 45th St between 5th & 6th Ave New York, NY 10036",+12123024545,https://s3-media3.fl.yelpcdn.com/bphoto/mnH5QFkSMzZgd6P5eSZvvw/o.jpg,https://www.yelp.com/biz/valerie-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.756326,-73.981117,3088.187719861411
VoAuIReq_cPUrFwxbWqG_Q,Sala Thai Restaurant,4.4,999,['Thai'],$$,"307 Amsterdam Ave New York, NY 10023",+12124333999,https://s3-media1.fl.yelpcdn.com/bphoto/Qp9SGUEFoveCbIiG-ZQupQ/o.jpg,https://www.yelp.com/biz/sala-thai-restaurant-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.780049,-73.980209,829.4016973441244
xTWpl9DgIkkr5B8h8_xUpA,Lokal 83 Mediterranean Kitchen,4.4,512,"['Mediterranean', 'Cocktail Bars', 'Greek']",$$,"473 Columbus Ave 83rd street New York, NY 10024",+12125955554,https://s3-media2.fl.yelpcdn.com/bphoto/Ujk_Zn67jyAFViiZ8RDRdQ/o.jpg,https://www.yelp.com/biz/lokal-83-mediterranean-kitchen-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7842696,-73.9734941,232.85433992765078
PYmjoid5P-Mw8dkkKxZy6w,Harvest Kitchen,4.1,453,"['New American', 'Breakfast & Brunch']",$$,"269 Columbus Ave New York, NY 10023",+16468700810,https://s3-media4.fl.yelpcdn.com/bphoto/aMEtPQ1DHEfLuSkyhTVkTA/o.jpg,https://www.yelp.com/biz/harvest-kitchen-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.777697,-73.978357,833.0905095359874
FcQA5tV8wlz6jg_UK_s7Hw,Simply Noodles,4.5,173,['Noodles'],$$,"267  Amsterdam Ave New York, NY 10023",+12127211000,https://s3-media1.fl.yelpcdn.com/bphoto/fno05gxH1U-bjrWIBuzqoQ/o.jpg,https://www.yelp.com/biz/simply-noodles-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7788403,-73.98118199999999,964.7443597999727
4KzqwQus39gXgrwrDXAjWA,Eléa,4.3,362,"['Mediterranean', 'Greek', 'Seafood']",$$$,"217 W 85th St New York, NY 10024",+12123699800,https://s3-media2.fl.yelpcdn.com/bphoto/cIq7_HdmVHSN0AHqwgY5-g/o.jpg,https://www.yelp.com/biz/el%C3%A9a-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78754,-73.9765199,665.4465602981336
UJe9_p6NEl0kA6xHVo5PKw,Amelie,4.3,323,"['French', 'Wine Bars', 'Breakfast & Brunch']",$$$,"566 Amsterdam Ave New York, NY 10024",+16464227167,https://s3-media3.fl.yelpcdn.com/bphoto/zXLR7NauFPaswO1eHyG5AQ/o.jpg,https://www.yelp.com/biz/amelie-new-york-4?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78875,-73.97464,691.3256474175421
_JIidp30qxD3bfpP3DSMTA,Taverna Veranda,4.0,269,['Mediterranean'],$$$,"725 River Rd Edgewater, NJ 07020",+12018301650,https://s3-media2.fl.yelpcdn.com/bphoto/Cyj3j2UnQjyQQCP8ZE1c5w/o.jpg,https://www.yelp.com/biz/taverna-veranda-edgewater?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.81899409072942,-73.9766440675938,4017.4559990764196
goKn7tKTIqpNPM_jR2yRCg,Leyla,4.2,285,"['Turkish', 'Mediterranean', 'Breakfast & Brunch']",N/A,"108 W 74th Street108 St New York, NY 10023",+13473347939,https://s3-media4.fl.yelpcdn.com/bphoto/9jufRCsO9fhPi70emRAutw/o.jpg,https://www.yelp.com/biz/leyla-new-york-4?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7787591,-73.9783903,774.2777603399935
XsXLVWr1UZWVhKThNvNiaA,Blue Willow 夜来湘,4.4,1328,['Szechuan'],N/A,"40 W 56th St New York, NY 10019",+12122132299,https://s3-media2.fl.yelpcdn.com/bphoto/1E59vOqmXZHBlJe0lLBHtA/o.jpg,https://www.yelp.com/biz/blue-willow-%E5%A4%9C%E6%9D%A5%E6%B9%98-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.76292,-73.976546,2283.8499328125
Fit_iIDn__NPVZpVlKFBFQ,Osteria 106,4.3,235,['Italian'],$$,"53 W 106 St New York, NY 10025",+16468337614,https://s3-media3.fl.yelpcdn.com/bphoto/wtQCH7OgoOrTYPLb0C0d-g/o.jpg,https://www.yelp.com/biz/osteria-106-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.79894,-73.96174,1944.9322319254445
BsDu_kup3lJ2QHb-Botpeg,Covacha,4.2,246,['Mexican'],$$,"368 Columbus Ave New York, NY 10023",+12127122929,https://s3-media3.fl.yelpcdn.com/bphoto/F75tkYMHYfhKbrNi2em2NA/o.jpg,https://www.yelp.com/biz/covacha-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78110489839311,-73.97644500326436,494.2022628277577
7oAoNCxii09pyqLx8kH8GA,Essential By Christophe,4.9,90,"['French', 'Wine Bars', 'Desserts']",N/A,"103 W 77th St New York, NY 10024",+16464787928,https://s3-media1.fl.yelpcdn.com/bphoto/-oXPvQ6x3SGcWhPdqUL2cA/o.jpg,https://www.yelp.com/biz/essential-by-christophe-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78097128860562,-73.9766017,512.7138650183324
YDHUVTkQ5ioHaPOMVwQjWQ,Dagon,4.2,291,"['Bars', 'Mediterranean', 'Tapas/Small Plates']",$$$,"2454 Broadway New York, NY 10024",+12128732466,https://s3-media4.fl.yelpcdn.com/bphoto/eRVd9maYfbsmPxR5mUM2og/o.jpg,https://www.yelp.com/biz/dagon-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7912711,-73.9738886,936.354960532166
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,4.0,1372,"['Chinese', 'Cuban', 'Peruvian']",$$,"484 Amsterdam Ave New York, NY 10024",+12127873388,https://s3-media2.fl.yelpcdn.com/bphoto/dy5d4lHeDISmM-LfU8D5Yg/o.jpg,https://www.yelp.com/biz/flor-de-mayo-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78609,-73.97658,561.3990269839401
8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,4.1,546,"['New American', 'Bars', 'Sandwiches']",$$$,"349 Amsterdam Ave New York, NY 10024",+12123901974,https://s3-media2.fl.yelpcdn.com/bphoto/hL5EF49jun43GbPhwtOF9Q/o.jpg,https://www.yelp.com/biz/tessa-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7814059,-73.97918,697.795010517279
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,4.0,345,"['French', 'New American', 'Cocktail Bars']",$$$,"519 Columbus Ave New York, NY 10024",+16467819288,https://s3-media4.fl.yelpcdn.com/bphoto/YXaImw-bOVSkrDIXk_FLlg/o.jpg,https://www.yelp.com/biz/the-consulate-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78586,-73.97242,321.47778458510896
6a0hIQTRVP-zlj_AQHrd6A,Rampoldi,4.7,25,"['French', 'Italian', 'Cocktail Bars']",N/A,"49 W 64th St New York, NY 10023",+12127991000,https://s3-media1.fl.yelpcdn.com/bphoto/TZrI-5l4e2MDlQrnCbhPwA/o.jpg,https://www.yelp.com/biz/rampoldi-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7720947,-73.9813502,1492.6425777199777
WNOUPEZ6J8SZVSaK6Q3e-A,Porto By Antonio,4.3,1045,"['Italian', 'Pizza']",$$,"8921 Old River Rd North Bergen, NJ 07047",+12019417107,https://s3-media4.fl.yelpcdn.com/bphoto/j6Chqpqu-i7MzyFEM4sjIA/o.jpg,https://www.yelp.com/biz/porto-by-antonio-north-bergen-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8048834508642,-73.9934416639218,3061.49174662581
xEF3Kvd0yw74pjnlFB2Sgg,Nobody Told Me,4.3,281,"['Cocktail Bars', 'New American']",$$,"951 Amsterdam Ave New York, NY 10025",,https://s3-media2.fl.yelpcdn.com/bphoto/sqhopS8mmHawV4uvhUYOEA/o.jpg,https://www.yelp.com/biz/nobody-told-me-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.800806379326424,-73.96519384340974,2032.7454211169356
EuYs8uV6WgCzeYqNi6y84g,Tasca,4.2,144,"['Spanish', 'Caribbean']",$$$,"505 Columbus Ave New York, NY 10024",+12123622211,https://s3-media2.fl.yelpcdn.com/bphoto/89PJau5zdUcPKTWAsW5YVw/o.jpg,https://www.yelp.com/biz/tasca-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78533,-73.9728,274.42741862625104
4qCe2wTRGqbjP0wkI2Yy3g,Chama Mama,4.2,177,"['Georgian', 'Wine Bars', 'Cocktail Bars']",N/A,"373 Amsterdam Ave New York, NY 10024",+19172617430,https://s3-media2.fl.yelpcdn.com/bphoto/y6jZDplHcUJef53KyMuJIA/o.jpg,https://www.yelp.com/biz/chama-mama-new-york-6?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78226,-73.97875,645.7989328025783
16ZnHpuaaBt92XWeJHCC5A,Olio e Più,4.5,6257,"['Pizza', 'Italian', 'Cocktail Bars']",$$,"3 Greenwich Ave New York, NY 10014",+12122436546,https://s3-media4.fl.yelpcdn.com/bphoto/CUpPgz_Q4QBHxxxxDJJTTA/o.jpg,https://www.yelp.com/biz/olio-e-pi%C3%B9-new-york-7?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.73406231935954,-73.99999980859876,5967.9446941044
s4ZurC1CMe_o1EIOfVWn4A,Poulet San Tete,4.4,38,['Chicken Shop'],N/A,"590 Amsterdam Ave New York, NY 10024",+12124054105,https://s3-media4.fl.yelpcdn.com/bphoto/_eifrnjK9purZzpqaUzXyQ/o.jpg,https://www.yelp.com/biz/poulet-san-tete-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.789527,-73.974081,753.3633793911396
-OixbLnFLCzQclxCSbUQ8w,Up Thai,4.4,3278,['Thai'],$$,"1411 2nd Ave New York, NY 10021",+12122561188,https://s3-media1.fl.yelpcdn.com/bphoto/DU3XrxT9Khdrq0Kpuo9t-Q/o.jpg,https://www.yelp.com/biz/up-thai-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7698275926665,-73.9576330868512,1866.3055121223813
6zxulornYzrZtafE6EgqUQ,Osteria Accademia,4.4,60,['Italian'],N/A,"646 Amsterdam Ave New York, NY 10025",+12126850305,https://s3-media2.fl.yelpcdn.com/bphoto/8KSJXJUE-aFDsMijavFWog/o.jpg,https://www.yelp.com/biz/osteria-accademia-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.79125146299497,-73.97263216071319,914.3848230952003
Q1_UvNyONsaVS_VC1mD9Dw,Osteria Cotta,4.0,1136,"['Italian', 'Wine Bars', 'Venues & Event Spaces']",$$,"513 Columbus Ave New York, NY 10024",+12128738500,https://s3-media3.fl.yelpcdn.com/bphoto/C1Wfw7peGD0Bis30aMU1HA/o.jpg,https://www.yelp.com/biz/osteria-cotta-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.78554,-73.97263,294.3411787313104
EuWNk5SJB7wADVHoCtxAqg,Miriam,4.1,268,"['Mediterranean', 'Cocktail Bars', 'Middle Eastern']",N/A,"300 Amsterdam Ave New York, NY 10023",+16465902659,https://s3-media2.fl.yelpcdn.com/bphoto/Ktfzqf7jenFiSclSs4kqyg/o.jpg,https://www.yelp.com/biz/miriam-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.780201643038154,-73.98087029999999,875.675174295341
ME0627wYk0ikhX2yf1fN7w,HAVEN Riverfront Restaurant and Bar,4.0,1334,"['New American', 'Seafood', 'Bars']",$$$,"2 Main St Ste G Edgewater, NJ 07020",+12019431900,https://s3-media2.fl.yelpcdn.com/bphoto/xIHURsROaUAohF4FkX9dyA/o.jpg,https://www.yelp.com/biz/haven-riverfront-restaurant-and-bar-edgewater-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.80345868061295,-73.99103358078574,2812.8975239718243
5F9kZPnAleDYqCeCyvGJPA,Bad Roman,4.1,748,"['New American', 'Italian']",$$$$,"10 Columbus Cir New York, NY 10019",+12129702033,https://s3-media3.fl.yelpcdn.com/bphoto/cU7SyNOn3RU9axmGoyZ4SQ/o.jpg,https://www.yelp.com/biz/bad-roman-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.768494,-73.983072,1906.6605104989942
32WerL8Y97eDpHQqoRh6CA,Sempre Oggi,4.1,42,"['Italian', 'Desserts', 'Venues & Event Spaces']",N/A,"164 W 75th St New York, NY 10023",,https://s3-media1.fl.yelpcdn.com/bphoto/jso00ILNVoZ_b-KB_Mvw-A/o.jpg,https://www.yelp.com/biz/sempre-oggi-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.7802763,-73.97988939999999,796.1504294909208
dmpjkgorPseiYvA5CQkygQ,Bourbon Steak,4.5,89,"['Steakhouses', 'Wine Bars', 'Seafood']",N/A,"160 Central Park S JW Marriott Essex New York, NY 10019",+12124845120,https://s3-media2.fl.yelpcdn.com/bphoto/MhN4smL11nEnSic5ZN00QA/o.jpg,https://www.yelp.com/biz/bourbon-steak-new-york-3?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.766259,-73.978552,1967.6105015060155
Q99VEcN9r1Qqmvnm5I03tw,Kancil,4.0,242,"['Malaysian', 'Cocktail Bars']",$$,"434 Amsterdam Ave New York, NY 10024",+19172615926,https://s3-media4.fl.yelpcdn.com/bphoto/pGAodd2CSdk3aEkIcD2wsg/o.jpg,https://www.yelp.com/biz/kancil-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.784489,-73.977739,571.0167164066744
QaolMEijS7L6eodSneOdng,Tri Dim Shanghai West,4.1,266,"['Shanghainese', 'Szechuan', 'Dim Sum']",$$,"467 Columbus Ave New York, NY 10024",+12125851398,https://s3-media2.fl.yelpcdn.com/bphoto/N-YlevGHM_fG7NI_5xRbzw/o.jpg,https://www.yelp.com/biz/tri-dim-shanghai-west-new-york-3?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.784058,-73.973567,226.69250862651023
orYWYTk6kNK1YODsADk_tg,The Jin,4.4,594,"['Korean', 'Chicken Wings', 'Ramen']",$$,"856 10th Ave New York, NY 10019",+12122233488,https://s3-media2.fl.yelpcdn.com/bphoto/_4NFiVvIpG4EY4ttkMzyKA/o.jpg,https://www.yelp.com/biz/the-jin-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.768531,-73.988645,2187.921891196822
teuwAtlOMQq7pEl1oQtXVg,Banh,4.3,322,"['Vietnamese', 'Coffee & Tea', 'Sandwiches']",$$,"942 Amsterdam Ave New York, NY 10025",+19176393151,https://s3-media1.fl.yelpcdn.com/bphoto/XPDCEa5-dAQYZ58BSOBE6A/o.jpg,https://www.yelp.com/biz/banh-new-york-3?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.80085,-73.96562,2030.5135483698448
