id,name,rating,review_count,categories,price,address,phone,image_url,url,latitude,longitude,distance
HVeQNs_7zh3m-xCZ1ugslA,Beans and Vines,4.2,465,"['Bars', 'New American', 'Steakhouses']",$$,"4799 Broadway New York, NY 10034",+16463603570,https://s3-media3.fl.yelpcdn.com/bphoto/ACEmS-fqw8Px-bbRgMwO6g/o.jpg,https://www.yelp.com/biz/beans-and-vines-new-york-4?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.86643960425307,-73.925449,1180.186894852323
CdqIBnH7CYmBJd13Op855A,The Uptown Garrison,4.0,237,"['Coffee & Tea', 'Pizza', 'Bars']",$$,"821 W 181st New York, NY 10033",+19172614680,https://s3-media3.fl.yelpcdn.com/bphoto/ocwc5D903R8CI1OQl3QfWw/o.jpg,https://www.yelp.com/biz/the-uptown-garrison-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8512380090093,-73.9392676530849,1084.9839850118813
81ZsY8vrWQmKkC5IfBjCoQ,Bird in Hand,4.4,54,"['Cocktail Bars', 'New American']",N/A,"3569 Broadway New York, NY 10031",+18456697371,https://s3-media2.fl.yelpcdn.com/bphoto/DN78J6dGInr07l6_aIzsDg/o.jpg,https://www.yelp.com/biz/bird-in-hand-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8272745,-73.9495077,3883.745515737484
ykXZyQBXxoOMoZfaZMnHmg,Tryon Public House,3.9,471,"['American', 'Gastropubs', 'Bars']",$$,"4740 Broadway New York, NY 10040",+16469187129,https://s3-media4.fl.yelpcdn.com/bphoto/-bySuZeWC2dCs8T8KwHLpQ/o.jpg,https://www.yelp.com/biz/tryon-public-house-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8649821372469,-73.927843119049,924.9587319168762
zZpuUqF0iENnyYd2UYIX6w,Locksmith Bar,4.0,489,"['New American', 'Peruvian', 'Beer Bar']",$$,"4463 Broadway New York, NY 10040",+12123049463,https://s3-media4.fl.yelpcdn.com/bphoto/l-9GNGtJWsUygMDNKUv8gA/o.jpg,https://www.yelp.com/biz/locksmith-bar-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8573807,-73.9325659,578.0562167697976
OKc49LvmOgteQoFqzzmv_A,Bronx Drafthouse,4.0,251,"['New American', 'Beer Bar', 'Sports Bars']",$$,"884 Gerard Ave Bronx, NY 10452",+19292659759,https://s3-media3.fl.yelpcdn.com/bphoto/o_IPzY3uoqUJBQP_Md4XBA/o.jpg,https://www.yelp.com/biz/bronx-drafthouse-bronx?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8280057,-73.92441040091752,3830.4563554005144
2Yttg3-s5LG2VOMoFqfmGQ,Budda Kitchen & Bar,4.8,4,"['Latin American', 'Asian Fusion', 'Cocktail Bars']",N/A,"4325 Broadway New York, NY 10033",+13475320370,https://s3-media2.fl.yelpcdn.com/bphoto/GAvsG-MWtg0qUG1VXQUs0g/o.jpg,https://www.yelp.com/biz/budda-kitchen-and-bar-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.85233,-73.934874,983.8659245518791
rUBFgZU3QTk7IOgpccE8Og,Inwood Farm,3.8,790,"['Coffee & Tea', 'New American', 'Bars']",$$,"600 W 218th St New York, NY 10034",+12128842111,https://s3-media2.fl.yelpcdn.com/bphoto/5Fw1QtR32TK-3wDilXTRmg/o.jpg,https://www.yelp.com/biz/inwood-farm-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.872860841400616,-73.91834640216938,2081.6953645125336
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,4.1,1215,"['Chinese', 'Noodles', 'Comfort Food']",$$,"3600 Broadway Ste 3 New York, NY 10031",+19172620213,https://s3-media2.fl.yelpcdn.com/bphoto/aANjGGFeowOqoVFG9sSCIA/o.jpg,https://www.yelp.com/biz/the-handpulled-noodle-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.828301,-73.948534,3751.30811361182
wNhO_9gY-ZRZEBSA2anXtA,Native Noodles,4.5,174,"['Singaporean', 'Noodles']",$$,"2129 Amsterdam Ave New York, NY 10032",+16463706290,https://s3-media2.fl.yelpcdn.com/bphoto/44CWMcc_e43mbPDvgofJcg/o.jpg,https://www.yelp.com/biz/native-noodles-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.83824104348622,-73.93765379999999,2530.710756727421
zQjaTAxYSKpNNj0F4kgjXQ,Chicken Ranch,4.3,127,"['Spanish', 'Greek', 'Chicken Shop']",$$,"315 Audubon Ave New York, NY 10033",+16469228564,https://s3-media2.fl.yelpcdn.com/bphoto/93x9BVgk4ek5pkRRgbjSGw/o.jpg,https://www.yelp.com/biz/chicken-ranch-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.84839,-73.9324,1460.8374474959135
kNWGGfF8r60F4HUAwjkzwg,I Love Bibimbap,4.4,9,['Korean'],N/A,"1049 St Nicholas Ave New York, NY 10032",+16463988177,https://s3-media3.fl.yelpcdn.com/bphoto/OBxvIIs95jfMIyyctpJutw/o.jpg,https://www.yelp.com/biz/i-love-bibimbap-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.83665,-73.94028,2720.050343275311
IOeoYa5C36PUzs5PyEo5BQ,Dutch Baby Bakery,3.9,91,"['Coffee & Tea', 'Breakfast & Brunch', 'Bakeries']",$$,"813 W 187th St New York, NY 10033",+16465592441,https://s3-media3.fl.yelpcdn.com/bphoto/pydMPX3mE3B8K6jWXe90MA/o.jpg,https://www.yelp.com/biz/dutch-baby-bakery-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.855331459392666,-73.93725875562657,630.6387024254892
LlSSa98PQUM8gsnam9lPPQ,La Cabana Salvadoreña,4.1,172,['Salvadoran'],$,"4384 Broadway New York, NY 10040",+12129287872,https://s3-media3.fl.yelpcdn.com/bphoto/3cNOWC0cThoC2vD8lyuK_g/o.jpg,https://www.yelp.com/biz/la-cabana-salvadore%C3%B1a-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.854478,-73.933486,799.9334067142638
i9OqZT0dLMPC1TbMtyaIWQ,The Handpulled Noodle,4.4,366,"['Noodles', 'Chinese', 'Comfort Food']",N/A,"370 Malcolm X Blvd New York, NY 10027",+16468500208,https://s3-media3.fl.yelpcdn.com/bphoto/cryEyILrYWd48fnmWqEYjw/o.jpg,https://www.yelp.com/biz/the-handpulled-noodle-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.809979,-73.943495,5698.082685516645
NL5hTOe-KoVlALcWLrwb1A,Ceci Restaurant,4.7,23,['Latin American'],$,"78 Sherman Ave New York, NY 10040",+12125690555,https://s3-media4.fl.yelpcdn.com/bphoto/-KeWJM8-hXbYfDY3l2Guxg/o.jpg,https://www.yelp.com/biz/ceci-restaurant-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.863565,-73.926572,962.2307572998917
0gg9v2DnXapTA6YJm3JMkQ,Cañave,4.1,159,"['Bars', 'Mexican']",$$,"4716 Broadway New York, NY 10040",+16468500159,https://s3-media1.fl.yelpcdn.com/bphoto/-rV_eaNyfer6CDf1MWvWLg/o.jpg,https://www.yelp.com/biz/ca%C3%B1ave-new-york-6?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.86445,-73.9289,818.8931458229391
PHQBc5XgD1YTOgSLa3A-qg,Flor de Mayo,4.1,28,"['Peruvian', 'Chinese', 'Cocktail Bars']",N/A,"4160 Broadway New York, NY 10033",+12129997891,https://s3-media3.fl.yelpcdn.com/bphoto/v_fbtBbpkFUUFXthlNBn6Q/o.jpg,https://www.yelp.com/biz/flor-de-mayo-new-york-5?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.84697,-73.937855,1553.7897175766368
t1_qBEjXscQn-mp6-or_sw,Suyo Gastrofusion,4.2,363,"['Asian Fusion', 'Latin American', 'Cocktail Bars']",$$$,"1401 Plaza Dr Bronx, NY 10452",+17185377896,https://s3-media4.fl.yelpcdn.com/bphoto/2yy87KBonR23Bca4ljJBXA/o.jpg,https://www.yelp.com/biz/suyo-gastrofusion-bronx?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.84061,-73.91825,2786.033865924503
b6jOwyX4iaagw8YjXqq1sA,Antonio's Trattoria,4.5,1146,"['Italian', 'Pizza', 'Desserts']",$$,"2370 Belmont Ave Bronx, NY 10458",+17187336630,https://s3-media3.fl.yelpcdn.com/bphoto/5SLLKHmQYBXSuSvy2MOSHA/o.jpg,https://www.yelp.com/biz/antonios-trattoria-bronx?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.854131,-73.886601,4348.258677018609
iJx72Bvu_iELJyhwrJvGIQ,Northend Food Hall,4.1,54,"['Sports Bars', 'American', 'Coffee & Tea']",$$,"4300 Broadway New York, NY 10033",+16464764656,https://s3-media3.fl.yelpcdn.com/bphoto/0pJzX65_Ybs1XuC7Fc6qeA/o.jpg,https://www.yelp.com/biz/northend-food-hall-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.85148,-73.93466,1081.790402424134
Hoq8s-NePq6_3QxJhR7oNA,Bocaditos Bistro,4.1,503,"['Breakfast & Brunch', 'Tapas/Small Plates', 'Wine Bars']",$$$,"4863 Broadway New York, NY 10034",+16466494212,https://s3-media3.fl.yelpcdn.com/bphoto/Z37ofwYAOalxtac3iEY5MQ/o.jpg,https://www.yelp.com/biz/bocaditos-bistro-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8668498343787,-73.9239908382297,1309.0689707062527
7lv8jYYurEBFRglhPYALkw,Tampopo Ramen,4.0,498,['Ramen'],$$,"1 Bennett Ave New York, NY 10033",+12129230575,https://s3-media4.fl.yelpcdn.com/bphoto/dy_m6VppVbOa-wR0IRqe0Q/o.jpg,https://www.yelp.com/biz/tampopo-ramen-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8505899,-73.93648,1150.009230337532
kdVfRqGWwZiBYS2zlKBcMA,Yemeni Restaurant & Shawarma Mediterranean,4.6,39,"['Mediterranean', 'Egyptian']",$$,"377 W 125th St New York, NY 10027",+16467915022,https://s3-media3.fl.yelpcdn.com/bphoto/I6nZnYiX36Nli97Jm_XupQ/o.jpg,https://www.yelp.com/biz/yemeni-restaurant-and-shawarma-mediterranean-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.811392,-73.953498,5676.4715989474935
a2_TEvKowrgO4TcuPH2hBg,La Placita,4.4,7,['Mexican'],N/A,"3887 Broadway New York, NY 10032",+16468337388,https://s3-media2.fl.yelpcdn.com/bphoto/HSLWTq4To-q_Qs2riOgKmA/o.jpg,https://www.yelp.com/biz/la-placita-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.83762,-73.94261,2642.018508182277
09kJw4TRr9CvPXXUvC1LEA,The Hudson,2.9,223,"['New American', 'Venues & Event Spaces', 'Tapas Bars']",N/A,"348 Dyckman St New York, NY 10034",+12123041110,https://s3-media2.fl.yelpcdn.com/bphoto/FpBC2NjFjsZJ2vy9wHplxA/o.jpg,https://www.yelp.com/biz/the-hudson-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.868878,-73.93196,1003.9174903380359
aPJ-ojPzujpJNh3DFVgBIQ,El Tanque Trattoria Bar ,4.9,7,"['Pizza', 'Italian', 'Cocktail Bars']",N/A,"101 Sherman Ave New York, NY 10034",+16465590243,https://s3-media2.fl.yelpcdn.com/bphoto/9QEq5Q1m7diayFrTQL-V1w/o.jpg,https://www.yelp.com/biz/el-tanque-trattoria-bar-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8636489,-73.9253044,1067.0448397447467
k2xtXGmyMU1q49UTlws8tg,Pop & Pour,4.3,147,"['Wine Bars', 'Cafes', 'Cocktail Bars']",$$,"200 Dyckman St New York, NY 10040",+16469983766,https://s3-media1.fl.yelpcdn.com/bphoto/ZkQPOrdfrSEf_-yeby6oew/o.jpg,https://www.yelp.com/biz/pop-and-pour-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.864776,-73.927185,975.0281889302812
_teY7m6tNzkWF8wt3Igg2w,La Chula,5.0,1,"['Mexican', 'Desserts', 'Hot Dogs']",N/A,"4306 Broadway Northend Food Hall New York, NY 10033",+19292230027,https://s3-media4.fl.yelpcdn.com/bphoto/S2bfl6soiiSawSrmTMhdzg/o.jpg,https://www.yelp.com/biz/la-chula-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.85157435163301,-73.93483204500887,1071.83270898428
2IrwjU67gguqLqQqZ1nFPg,Guadalupe Restaurant,3.9,795,"['Mexican', 'Steakhouses', 'Seafood']",$$,"597 W 207th St New York, NY 10034",+12123041083,https://s3-media3.fl.yelpcdn.com/bphoto/gJAWEJ_wiiCIJ3SsNW8jCA/o.jpg,https://www.yelp.com/biz/guadalupe-restaurant-new-york-3?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.86739,-73.92083,1584.2002874052723
skIF77R0hzf-a182aVk4gQ,Geisha Asian Fusion,3.8,67,['Asian Fusion'],N/A,"4186 Broadway New York, NY 10033",+12129271246,https://s3-media2.fl.yelpcdn.com/bphoto/qUKQ-oiWU_9CX1yBUmi5Tg/o.jpg,https://www.yelp.com/biz/geisha-asian-fusion-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.84799,-73.93765,1452.171806437129
krx3qFc0QFRqLL3fyscJSQ,Cachapas y Mas,4.1,411,"['Venezuelan', 'Sandwiches', 'Empanadas']",$,"107 Dyckman St New York, NY 10040",+12123042224,https://s3-media2.fl.yelpcdn.com/bphoto/wZkgBPI23igyWw7A0NFnDw/o.jpg,https://www.yelp.com/biz/cachapas-y-mas-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.862244,-73.92475,1081.1063540736207
oMfTAgeFXEO7w1ykynjZWw,Napa In The Heights,4.8,11,"['Wine Bars', 'Seafood', 'Cocktail Bars']",N/A,"4927 Broadway New York, NY 10034",+12129426272,https://s3-media4.fl.yelpcdn.com/bphoto/HwBQZ-tefX6J8Fq9cZgACg/o.jpg,https://www.yelp.com/biz/napa-in-the-heights-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.86777,-73.92164,1517.072338937383
FqFcRGHWWNQtyCL7oePNrw,Grandma's Bapsang,4.9,43,"['Korean', 'Noodles']",N/A,"2465 Lemoine Ave Fort Lee, NJ 07024",+12014292442,https://s3-media3.fl.yelpcdn.com/bphoto/Ocb1G-m61wClAybixB2hwA/o.jpg,https://www.yelp.com/biz/grandmas-bapsang-fort-lee?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.8648617,-73.96164,2076.947017585178
pcVlzw0Id0MvP8MJYMRgJg,River Thai,4.5,145,['Thai'],N/A,"1766 Amsterdam Ave New York, NY 10031",+16464908290,https://s3-media1.fl.yelpcdn.com/bphoto/JSUNpNw9pNUaRzdHhr23VQ/o.jpg,https://www.yelp.com/biz/river-thai-new-york-2?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.82685,-73.94666,3871.426866304912
Sq_rG-TCyxnajp6jae89SA,Manolo Tapas,4.1,330,"['Tapas Bars', 'Spanish', 'Cocktail Bars']",$$,"4165 Broadway New York, NY 10033",+12129239100,https://s3-media1.fl.yelpcdn.com/bphoto/mNwQywmOuXL0wrlqAWeTdA/o.jpg,https://www.yelp.com/biz/manolo-tapas-new-york?adjust_creative=hgQT7I6pzaJGZpbBfLplFw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hgQT7I6pzaJGZpbBfLplFw,40.84713,-73.93837,1535.286253312083
